law	elm	asof	law_revision_id	sha256_16
332AC0000000026	MainProvision-Article_91	2018-10-01	332AC0000000026_20181001_430AC0000000007	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2018-10-22	332AC0000000026_20181022_430AC0000000062	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2018-11-15	332AC0000000026_20181115_430AC0000000007	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2018-11-16	332AC0000000026_20181116_430AC0000000007	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2018-12-01	332AC0000000026_20181201_430AC0000000007	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-01-01	332AC0000000026_20190101_430AC0000000007	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-01-07	332AC0000000026_20190107_430AC0000000016	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-04-01	332AC0000000026_20190401_431AC0000000006	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-05-01	332AC0000000026_20190501_431AC0000000006	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-06-01	332AC0000000026_20190601_431AC0000000006	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-07-01	332AC0000000026_20190701_431AC0000000006	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-07-16	332AC0000000026_20190716_431AC0000000006	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-10-01	332AC0000000026_20191001_431AC0000000006	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-11-01	332AC0000000026_20191101_431AC0000000006	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2019-12-16	332AC0000000026_20191216_501AC0000000016	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2020-01-01	332AC0000000026_20200101_501AC0000000016	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2020-03-31	332AC0000000026_20200331_502AC0000000011	0ac5c0158fe6501a
332AC0000000026	MainProvision-Article_91	2020-04-01	332AC0000000026_20200401_502AC0000000008	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-05-01	332AC0000000026_20200501_502AC0000000008	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-06-12	332AC0000000026_20200612_502AC0000000049	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-07-01	332AC0000000026_20200701_502AC0000000008	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-08-14	332AC0000000026_20200814_502AC0000000059	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-08-31	332AC0000000026_20200831_502AC0000000008	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-09-07	332AC0000000026_20200907_502AC0000000008	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-10-01	332AC0000000026_20201001_502AC0000000058	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-11-25	332AC0000000026_20201125_502AC0000000008	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-12-01	332AC0000000026_20201201_430AC0000000095	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2020-12-28	332AC0000000026_20201228_502AC0000000068	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-01-01	332AC0000000026_20210101_502AC0000000008	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-03-31	332AC0000000026_20210331_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-04-01	332AC0000000026_20210401_503AC1000000019	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-05-01	332AC0000000026_20210501_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-05-19	332AC0000000026_20210519_503AC0000000037	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-05-28	332AC0000000026_20210528_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-06-16	332AC0000000026_20210616_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-08-02	332AC0000000026_20210802_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-08-20	332AC0000000026_20210820_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-10-01	332AC0000000026_20211001_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-11-22	332AC0000000026_20211122_503AC0000000046	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2021-12-20	332AC0000000026_20211220_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2022-01-01	332AC0000000026_20220101_503AC0000000011	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2022-03-01	332AC0000000026_20220301_503AC0000000087	b3d364c3e4e6c9bd
332AC0000000026	MainProvision-Article_91	2022-04-01	332AC0000000026_20220401_504AC0000000005	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2022-05-01	332AC0000000026_20220501_503AC0000000011	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2022-05-18	332AC0000000026_20220518_503AC0000000037	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2022-05-20	332AC0000000026_20220520_504AC0000000046	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2022-06-17	332AC0000000026_20220617_504AC0000000068	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2022-07-01	332AC0000000026_20220701_504AC0000000060	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2022-10-01	332AC0000000026_20221001_504AC1000000071	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2022-11-14	332AC0000000026_20221114_504AC0000000046	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2023-01-01	332AC0000000026_20230101_504AC0000000047	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2023-04-01	332AC0000000026_20230401_505AC0000000003	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2023-05-01	332AC0000000026_20230501_505AC0000000003	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2023-06-01	332AC0000000026_20230601_505AC0000000003	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2023-07-01	332AC0000000026_20230701_505AC0000000003	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2023-10-01	332AC0000000026_20231001_505AC0000000003	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2024-01-01	332AC0000000026_20240101_505AC0000000003	23d89a3f874b05af
332AC0000000026	MainProvision-Article_91	2024-04-01	332AC0000000026_20240401_506AC0000000008	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2024-04-19	332AC0000000026_20240419_506AC0000000008	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2024-06-01	332AC0000000026_20240601_506AC0000000008	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2024-09-02	332AC0000000026_20240902_506AC0000000045	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2024-10-01	332AC0000000026_20241001_506AC0000000008	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2024-11-01	332AC0000000026_20241101_505AC0000000079	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2024-11-08	332AC0000000026_20241108_506AC0000000008	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-01-01	332AC0000000026_20250101_506AC0000000008	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-01-08	332AC0000000026_20250108_507AC1000000002	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-04-01	332AC0000000026_20250401_507AC0000000013	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-05-01	332AC0000000026_20250501_507AC0000000013	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-06-01	332AC0000000026_20250601_504AC0000000068	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-08-04	332AC0000000026_20250804_507AC0000000030	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-10-01	332AC0000000026_20251001_507AC0000000013	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-11-21	332AC0000000026_20251121_507AC0000000013	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-12-01	332AC0000000026_20251201_507AC0000000013	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-12-05	332AC0000000026_20251205_507AC1000000081	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2025-12-31	332AC0000000026_20251231_507AC1000000081	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-01-01	332AC0000000026_20260101_507AC0000000041	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-04-01	332AC0000000026_20260401_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-05-01	332AC0000000026_20260501_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-06-25	332AC0000000026_20260625_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-07-31	332AC0000000026_20260731_508AC0000000029	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-08-12	332AC0000000026_20260812_508AC0000000064	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-10-01	332AC0000000026_20261001_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-10-16	332AC0000000026_20261016_508AC0000000035	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-11-01	332AC0000000026_20261101_507AC0000000013	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-11-26	332AC0000000026_20261126_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-12-01	332AC0000000026_20261201_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2026-12-04	332AC0000000026_20261204_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2027-01-01	332AC0000000026_20270101_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2027-05-20	332AC0000000026_20270520_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2027-05-26	332AC0000000026_20270526_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2027-06-18	332AC0000000026_20270618_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2027-07-22	332AC0000000026_20270722_508AC0000000064	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2028-01-01	332AC0000000026_20280101_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2028-04-01	332AC0000000026_20280401_508AC0000000012	85faf53f6f6e8196
332AC0000000026	MainProvision-Article_91	2030-01-01	332AC0000000026_20300101_505AC0000000003	85faf53f6f6e8196
340AC0000000033	AppdxTable_2	2017-04-01	340AC0000000033_20170401_429AC0000000004	10e3b7db8f9c0558
340AC0000000033	AppdxTable_4	2017-04-01	340AC0000000033_20170401_429AC0000000004	3fd3cae5fe368972
340AC0000000033	MainProvision-Article_185	2017-04-01	340AC0000000033_20170401_429AC0000000004	e917e32206ebba98
340AC0000000033	MainProvision-Article_186	2017-04-01	340AC0000000033_20170401_429AC0000000004	ebc7394929161065
340AC0000000033	MainProvision-Article_28	2017-04-01	340AC0000000033_20170401_429AC0000000004	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2017-04-01	340AC0000000033_20170401_429AC0000000004	81aa79e8f95e14f4
340AC0000000033	MainProvision-Article_83_2	2017-04-01	340AC0000000033_20170401_429AC0000000004	b96bddd21943c114
340AC0000000033	MainProvision-Article_84	2017-04-01	340AC0000000033_20170401_429AC0000000004	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2017-04-01	404	-
340AC0000000033	MainProvision-Article_86	2017-04-01	340AC0000000033_20170401_429AC0000000004	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2017-04-01	340AC0000000033_20170401_429AC0000000004	7541d723246e40e6
340AC0000000033	AppdxTable_2	2017-06-02	340AC0000000033_20170602_429AC0000000045	45c71a222ad36e97
340AC0000000033	AppdxTable_4	2017-06-02	340AC0000000033_20170602_429AC0000000045	2268b0e96c9df609
340AC0000000033	MainProvision-Article_185	2017-06-02	340AC0000000033_20170602_429AC0000000045	e917e32206ebba98
340AC0000000033	MainProvision-Article_186	2017-06-02	340AC0000000033_20170602_429AC0000000045	ebc7394929161065
340AC0000000033	MainProvision-Article_28	2017-06-02	340AC0000000033_20170602_429AC0000000045	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2017-06-02	340AC0000000033_20170602_429AC0000000045	81aa79e8f95e14f4
340AC0000000033	MainProvision-Article_83_2	2017-06-02	340AC0000000033_20170602_429AC0000000045	b96bddd21943c114
340AC0000000033	MainProvision-Article_84	2017-06-02	340AC0000000033_20170602_429AC0000000045	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2017-06-02	404	-
340AC0000000033	MainProvision-Article_86	2017-06-02	340AC0000000033_20170602_429AC0000000045	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2017-06-02	340AC0000000033_20170602_429AC0000000045	7541d723246e40e6
340AC0000000033	AppdxTable_2	2017-10-01	340AC0000000033_20171001_429AC0000000004	45c71a222ad36e97
340AC0000000033	AppdxTable_4	2017-10-01	340AC0000000033_20171001_429AC0000000004	2268b0e96c9df609
340AC0000000033	MainProvision-Article_185	2017-10-01	340AC0000000033_20171001_429AC0000000004	e917e32206ebba98
340AC0000000033	MainProvision-Article_186	2017-10-01	340AC0000000033_20171001_429AC0000000004	ebc7394929161065
340AC0000000033	MainProvision-Article_28	2017-10-01	340AC0000000033_20171001_429AC0000000004	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2017-10-01	340AC0000000033_20171001_429AC0000000004	81aa79e8f95e14f4
340AC0000000033	MainProvision-Article_83_2	2017-10-01	340AC0000000033_20171001_429AC0000000004	b96bddd21943c114
340AC0000000033	MainProvision-Article_84	2017-10-01	340AC0000000033_20171001_429AC0000000004	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2017-10-01	404	-
340AC0000000033	MainProvision-Article_86	2017-10-01	340AC0000000033_20171001_429AC0000000004	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2017-10-01	340AC0000000033_20171001_429AC0000000004	7541d723246e40e6
340AC0000000033	AppdxTable_2	2017-11-01	340AC0000000033_20171101_428AC0000000089	45c71a222ad36e97
340AC0000000033	AppdxTable_4	2017-11-01	340AC0000000033_20171101_428AC0000000089	2268b0e96c9df609
340AC0000000033	MainProvision-Article_185	2017-11-01	340AC0000000033_20171101_428AC0000000089	e917e32206ebba98
340AC0000000033	MainProvision-Article_186	2017-11-01	340AC0000000033_20171101_428AC0000000089	ebc7394929161065
340AC0000000033	MainProvision-Article_28	2017-11-01	340AC0000000033_20171101_428AC0000000089	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2017-11-01	340AC0000000033_20171101_428AC0000000089	81aa79e8f95e14f4
340AC0000000033	MainProvision-Article_83_2	2017-11-01	340AC0000000033_20171101_428AC0000000089	b96bddd21943c114
340AC0000000033	MainProvision-Article_84	2017-11-01	340AC0000000033_20171101_428AC0000000089	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2017-11-01	404	-
340AC0000000033	MainProvision-Article_86	2017-11-01	340AC0000000033_20171101_428AC0000000089	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2017-11-01	340AC0000000033_20171101_428AC0000000089	7541d723246e40e6
340AC0000000033	AppdxTable_2	2018-01-01	340AC0000000033_20180101_429AC0000000004	35665af13b87d43d
340AC0000000033	AppdxTable_4	2018-01-01	340AC0000000033_20180101_429AC0000000004	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2018-01-01	340AC0000000033_20180101_429AC0000000004	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2018-01-01	340AC0000000033_20180101_429AC0000000004	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2018-01-01	340AC0000000033_20180101_429AC0000000004	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2018-01-01	340AC0000000033_20180101_429AC0000000004	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2018-01-01	340AC0000000033_20180101_429AC0000000004	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2018-01-01	340AC0000000033_20180101_429AC0000000004	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2018-01-01	404	-
340AC0000000033	MainProvision-Article_86	2018-01-01	340AC0000000033_20180101_429AC0000000004	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2018-01-01	340AC0000000033_20180101_429AC0000000004	7541d723246e40e6
340AC0000000033	AppdxTable_2	2018-04-01	340AC0000000033_20180401_430AC0000000007	35665af13b87d43d
340AC0000000033	AppdxTable_4	2018-04-01	340AC0000000033_20180401_430AC0000000007	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2018-04-01	340AC0000000033_20180401_430AC0000000007	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2018-04-01	340AC0000000033_20180401_430AC0000000007	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2018-04-01	340AC0000000033_20180401_430AC0000000007	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2018-04-01	340AC0000000033_20180401_430AC0000000007	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2018-04-01	340AC0000000033_20180401_430AC0000000007	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2018-04-01	340AC0000000033_20180401_430AC0000000007	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2018-04-01	404	-
340AC0000000033	MainProvision-Article_86	2018-04-01	340AC0000000033_20180401_430AC0000000007	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2018-04-01	340AC0000000033_20180401_430AC0000000007	7541d723246e40e6
340AC0000000033	AppdxTable_2	2018-11-16	340AC0000000033_20181116_430AC0000000007	35665af13b87d43d
340AC0000000033	AppdxTable_4	2018-11-16	340AC0000000033_20181116_430AC0000000007	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2018-11-16	340AC0000000033_20181116_430AC0000000007	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2018-11-16	340AC0000000033_20181116_430AC0000000007	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2018-11-16	340AC0000000033_20181116_430AC0000000007	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2018-11-16	340AC0000000033_20181116_430AC0000000007	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2018-11-16	340AC0000000033_20181116_430AC0000000007	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2018-11-16	340AC0000000033_20181116_430AC0000000007	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2018-11-16	404	-
340AC0000000033	MainProvision-Article_86	2018-11-16	340AC0000000033_20181116_430AC0000000007	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2018-11-16	340AC0000000033_20181116_430AC0000000007	7541d723246e40e6
340AC0000000033	AppdxTable_2	2019-01-01	340AC0000000033_20190101_430AC0000000007	35665af13b87d43d
340AC0000000033	AppdxTable_4	2019-01-01	340AC0000000033_20190101_430AC0000000007	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2019-01-01	340AC0000000033_20190101_430AC0000000007	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2019-01-01	340AC0000000033_20190101_430AC0000000007	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2019-01-01	340AC0000000033_20190101_430AC0000000007	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2019-01-01	340AC0000000033_20190101_430AC0000000007	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2019-01-01	340AC0000000033_20190101_430AC0000000007	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2019-01-01	340AC0000000033_20190101_430AC0000000007	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2019-01-01	404	-
340AC0000000033	MainProvision-Article_86	2019-01-01	340AC0000000033_20190101_430AC0000000007	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2019-01-01	340AC0000000033_20190101_430AC0000000007	7541d723246e40e6
340AC0000000033	AppdxTable_2	2019-04-01	340AC0000000033_20190401_431AC0000000006	35665af13b87d43d
340AC0000000033	AppdxTable_4	2019-04-01	340AC0000000033_20190401_431AC0000000006	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2019-04-01	340AC0000000033_20190401_431AC0000000006	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2019-04-01	340AC0000000033_20190401_431AC0000000006	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2019-04-01	340AC0000000033_20190401_431AC0000000006	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2019-04-01	340AC0000000033_20190401_431AC0000000006	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2019-04-01	340AC0000000033_20190401_431AC0000000006	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2019-04-01	340AC0000000033_20190401_431AC0000000006	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2019-04-01	404	-
340AC0000000033	MainProvision-Article_86	2019-04-01	340AC0000000033_20190401_431AC0000000006	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2019-04-01	340AC0000000033_20190401_431AC0000000006	7541d723246e40e6
340AC0000000033	AppdxTable_2	2019-06-07	340AC0000000033_20190607_501AC0000000028	35665af13b87d43d
340AC0000000033	AppdxTable_4	2019-06-07	340AC0000000033_20190607_501AC0000000028	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2019-06-07	340AC0000000033_20190607_501AC0000000028	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2019-06-07	340AC0000000033_20190607_501AC0000000028	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2019-06-07	340AC0000000033_20190607_501AC0000000028	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2019-06-07	340AC0000000033_20190607_501AC0000000028	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2019-06-07	340AC0000000033_20190607_501AC0000000028	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2019-06-07	340AC0000000033_20190607_501AC0000000028	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2019-06-07	404	-
340AC0000000033	MainProvision-Article_86	2019-06-07	340AC0000000033_20190607_501AC0000000028	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2019-06-07	340AC0000000033_20190607_501AC0000000028	7541d723246e40e6
340AC0000000033	AppdxTable_2	2019-07-01	340AC0000000033_20190701_431AC0000000006	35665af13b87d43d
340AC0000000033	AppdxTable_4	2019-07-01	340AC0000000033_20190701_431AC0000000006	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2019-07-01	340AC0000000033_20190701_431AC0000000006	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2019-07-01	340AC0000000033_20190701_431AC0000000006	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2019-07-01	340AC0000000033_20190701_431AC0000000006	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2019-07-01	340AC0000000033_20190701_431AC0000000006	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2019-07-01	340AC0000000033_20190701_431AC0000000006	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2019-07-01	340AC0000000033_20190701_431AC0000000006	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2019-07-01	404	-
340AC0000000033	MainProvision-Article_86	2019-07-01	340AC0000000033_20190701_431AC0000000006	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2019-07-01	340AC0000000033_20190701_431AC0000000006	7541d723246e40e6
340AC0000000033	AppdxTable_2	2019-12-16	340AC0000000033_20191216_501AC0000000016	35665af13b87d43d
340AC0000000033	AppdxTable_4	2019-12-16	340AC0000000033_20191216_501AC0000000016	aa78087603c926df
340AC0000000033	MainProvision-Article_185	2019-12-16	340AC0000000033_20191216_501AC0000000016	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2019-12-16	340AC0000000033_20191216_501AC0000000016	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2019-12-16	340AC0000000033_20191216_501AC0000000016	fdf0cfddbd46d0a8
340AC0000000033	MainProvision-Article_83	2019-12-16	340AC0000000033_20191216_501AC0000000016	064a3dd5073bff42
340AC0000000033	MainProvision-Article_83_2	2019-12-16	340AC0000000033_20191216_501AC0000000016	88d4e4d653878905
340AC0000000033	MainProvision-Article_84	2019-12-16	340AC0000000033_20191216_501AC0000000016	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2019-12-16	404	-
340AC0000000033	MainProvision-Article_86	2019-12-16	340AC0000000033_20191216_501AC0000000016	78abce9d65ba02f8
340AC0000000033	MainProvision-Article_89	2019-12-16	340AC0000000033_20191216_501AC0000000016	7541d723246e40e6
340AC0000000033	AppdxTable_2	2020-01-01	340AC0000000033_20200101_431AC0000000006	1de770b1b0b154e9
340AC0000000033	AppdxTable_4	2020-01-01	340AC0000000033_20200101_431AC0000000006	d12377c57c403aa7
340AC0000000033	MainProvision-Article_185	2020-01-01	340AC0000000033_20200101_431AC0000000006	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2020-01-01	340AC0000000033_20200101_431AC0000000006	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2020-01-01	340AC0000000033_20200101_431AC0000000006	9c18962b4696fdf0
340AC0000000033	MainProvision-Article_83	2020-01-01	340AC0000000033_20200101_431AC0000000006	b610bafec26dd519
340AC0000000033	MainProvision-Article_83_2	2020-01-01	340AC0000000033_20200101_431AC0000000006	a6e5dd9932dae2ce
340AC0000000033	MainProvision-Article_84	2020-01-01	340AC0000000033_20200101_431AC0000000006	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2020-01-01	404	-
340AC0000000033	MainProvision-Article_86	2020-01-01	340AC0000000033_20200101_431AC0000000006	bf260fb489d354aa
340AC0000000033	MainProvision-Article_89	2020-01-01	340AC0000000033_20200101_431AC0000000006	7541d723246e40e6
340AC0000000033	AppdxTable_2	2020-04-01	340AC0000000033_20200401_502AC0000000008	1de770b1b0b154e9
340AC0000000033	AppdxTable_4	2020-04-01	340AC0000000033_20200401_502AC0000000008	d12377c57c403aa7
340AC0000000033	MainProvision-Article_185	2020-04-01	340AC0000000033_20200401_502AC0000000008	542279d142442ea8
340AC0000000033	MainProvision-Article_186	2020-04-01	340AC0000000033_20200401_502AC0000000008	a14f9120debff660
340AC0000000033	MainProvision-Article_28	2020-04-01	340AC0000000033_20200401_502AC0000000008	9c18962b4696fdf0
340AC0000000033	MainProvision-Article_83	2020-04-01	340AC0000000033_20200401_502AC0000000008	b610bafec26dd519
340AC0000000033	MainProvision-Article_83_2	2020-04-01	340AC0000000033_20200401_502AC0000000008	a6e5dd9932dae2ce
340AC0000000033	MainProvision-Article_84	2020-04-01	340AC0000000033_20200401_502AC0000000008	2819636a1f96e2e6
340AC0000000033	MainProvision-Article_84_2	2020-04-01	404	-
340AC0000000033	MainProvision-Article_86	2020-04-01	340AC0000000033_20200401_502AC0000000008	bf260fb489d354aa
340AC0000000033	MainProvision-Article_89	2020-04-01	340AC0000000033_20200401_502AC0000000008	7541d723246e40e6
